engine,dataset_size,repetition,workload,query_rank,latency_ms,recall10,returned_count,candidate_count,execution_path
qdrant,250000,2,w1,633,9.464125,1.0,10,10,approx
qdrant,250000,2,w1,986,6.233875,1.0,10,10,approx
qdrant,250000,2,w1,746,10.52475,1.0,10,10,approx
qdrant,250000,2,w1,221,7.220291,1.0,10,10,approx
qdrant,250000,2,w1,328,6.570959,1.0,10,10,approx
qdrant,250000,2,w1,944,5.899042,0.8,10,10,approx
qdrant,250000,2,w1,731,6.36825,1.0,10,10,approx
qdrant,250000,2,w1,464,6.656125,0.9,10,10,approx
qdrant,250000,2,w1,218,6.646833,1.0,10,10,approx
qdrant,250000,2,w1,165,6.336459,1.0,10,10,approx
qdrant,250000,2,w1,795,10.939292,1.0,10,10,approx
qdrant,250000,2,w1,895,6.871416,1.0,10,10,approx
qdrant,250000,2,w1,533,16.319542,1.0,10,10,approx
qdrant,250000,2,w1,463,5.7485,1.0,10,10,approx
qdrant,250000,2,w1,180,5.768875,1.0,10,10,approx
qdrant,250000,2,w1,470,5.187625,1.0,10,10,approx
qdrant,250000,2,w1,709,9.705,1.0,10,10,approx
qdrant,250000,2,w1,551,8.185292,1.0,10,10,approx
qdrant,250000,2,w1,884,7.1235,1.0,10,10,approx
qdrant,250000,2,w1,240,6.839958,1.0,10,10,approx
qdrant,250000,2,w1,449,6.083209,1.0,10,10,approx
qdrant,250000,2,w1,400,6.596833,0.9,10,10,approx
qdrant,250000,2,w1,759,6.596958,1.0,10,10,approx
qdrant,250000,2,w1,734,7.988,0.8,10,10,approx
qdrant,250000,2,w1,544,9.45125,1.0,10,10,approx
qdrant,250000,2,w1,366,6.609917,0.9,10,10,approx
qdrant,250000,2,w1,503,6.299041,0.9,10,10,approx
qdrant,250000,2,w1,390,6.701792,1.0,10,10,approx
qdrant,250000,2,w1,816,9.17125,1.0,10,10,approx
qdrant,250000,2,w1,645,6.93,1.0,10,10,approx
qdrant,250000,2,w1,266,13.748834,1.0,10,10,approx
qdrant,250000,2,w1,547,7.828667,1.0,10,10,approx
qdrant,250000,2,w1,972,9.139,1.0,10,10,approx
qdrant,250000,2,w1,755,7.160125,1.0,10,10,approx
qdrant,250000,2,w1,321,9.885084,1.0,10,10,approx
qdrant,250000,2,w1,227,6.479625,1.0,10,10,approx
qdrant,250000,2,w1,954,7.327291,1.0,10,10,approx
qdrant,250000,2,w1,386,7.148,0.8,10,10,approx
qdrant,250000,2,w1,670,7.601167,1.0,10,10,approx
qdrant,250000,2,w1,476,8.57925,1.0,10,10,approx
qdrant,250000,2,w1,316,9.920042,1.0,10,10,approx
qdrant,250000,2,w1,987,8.152833,1.0,10,10,approx
qdrant,250000,2,w1,362,16.091792,1.0,10,10,approx
qdrant,250000,2,w1,237,6.939292,1.0,10,10,approx
qdrant,250000,2,w1,894,6.296458,1.0,10,10,approx
qdrant,250000,2,w1,367,6.510084,1.0,10,10,approx
qdrant,250000,2,w1,671,6.589167,0.9,10,10,approx
qdrant,250000,2,w1,800,9.791625,1.0,10,10,approx
qdrant,250000,2,w1,867,6.908042,1.0,10,10,approx
qdrant,250000,2,w1,611,7.463291,1.0,10,10,approx
qdrant,250000,2,w1,158,10.091083,1.0,10,10,approx
qdrant,250000,2,w1,823,7.059625,1.0,10,10,approx
qdrant,250000,2,w1,715,7.51375,1.0,10,10,approx
qdrant,250000,2,w1,819,7.655375,1.0,10,10,approx
qdrant,250000,2,w1,985,6.345458,1.0,10,10,approx
qdrant,250000,2,w1,236,7.203833,1.0,10,10,approx
qdrant,250000,2,w1,382,7.65025,1.0,10,10,approx
qdrant,250000,2,w1,705,7.332583,0.8,10,10,approx
qdrant,250000,2,w1,901,7.0435,0.8,10,10,approx
qdrant,250000,2,w1,907,7.122042,0.9,10,10,approx
qdrant,250000,2,w1,809,10.724458,1.0,10,10,approx
qdrant,250000,2,w1,687,8.025584,0.8,10,10,approx
qdrant,250000,2,w1,672,8.177709,1.0,10,10,approx
qdrant,250000,2,w1,203,6.472125,1.0,10,10,approx
qdrant,250000,2,w1,517,10.059834,1.0,10,10,approx
qdrant,250000,2,w1,121,11.157,0.9,10,10,approx
qdrant,250000,2,w1,704,11.05075,1.0,10,10,approx
qdrant,250000,2,w1,940,7.460042,1.0,10,10,approx
qdrant,250000,2,w1,864,7.199167,1.0,10,10,approx
qdrant,250000,2,w1,851,10.120042,1.0,10,10,approx
qdrant,250000,2,w1,294,6.157167,1.0,10,10,approx
qdrant,250000,2,w1,724,6.199083,1.0,10,10,approx
qdrant,250000,2,w1,161,6.036625,1.0,10,10,approx
qdrant,250000,2,w1,979,8.676625,0.9,10,10,approx
qdrant,250000,2,w1,931,9.514041,1.0,10,10,approx
qdrant,250000,2,w1,930,6.549291,0.9,10,10,approx
qdrant,250000,2,w1,262,5.575542,1.0,10,10,approx
qdrant,250000,2,w1,974,5.935667,1.0,10,10,approx
qdrant,250000,2,w1,230,5.557208,1.0,10,10,approx
qdrant,250000,2,w1,625,6.473709,1.0,10,10,approx
qdrant,250000,2,w1,675,6.504,1.0,10,10,approx
qdrant,250000,2,w1,419,11.457459,1.0,10,10,approx
qdrant,250000,2,w1,344,12.89625,1.0,10,10,approx
qdrant,250000,2,w1,812,8.43525,1.0,10,10,approx
qdrant,250000,2,w1,921,7.7135,1.0,10,10,approx
qdrant,250000,2,w1,958,8.441083,1.0,10,10,approx
qdrant,250000,2,w1,849,9.347292,1.0,10,10,approx
qdrant,250000,2,w1,186,6.051292,1.0,10,10,approx
qdrant,250000,2,w1,857,6.401417,1.0,10,10,approx
qdrant,250000,2,w1,697,9.644917,1.0,10,10,approx
qdrant,250000,2,w1,786,6.930333,1.0,10,10,approx
qdrant,250000,2,w1,855,10.100375,1.0,10,10,approx
qdrant,250000,2,w1,350,10.638666,0.9,10,10,approx
qdrant,250000,2,w1,588,6.05575,0.7,10,10,approx
qdrant,250000,2,w1,530,5.926125,0.9,10,10,approx
qdrant,250000,2,w1,916,9.272209,1.0,10,10,approx
qdrant,250000,2,w1,767,11.770875,1.0,10,10,approx
qdrant,250000,2,w1,311,6.834083,1.0,10,10,approx
qdrant,250000,2,w1,922,6.8435,1.0,10,10,approx
qdrant,250000,2,w1,393,7.227083,1.0,10,10,approx
qdrant,250000,2,w1,681,12.309375,0.9,10,10,approx
qdrant,250000,2,w1,134,7.528542,1.0,10,10,approx
qdrant,250000,2,w1,415,7.799667,1.0,10,10,approx
qdrant,250000,2,w1,641,11.118333,1.0,10,10,approx
qdrant,250000,2,w1,437,12.807292,1.0,10,10,approx
qdrant,250000,2,w1,111,7.192334,1.0,10,10,approx
qdrant,250000,2,w1,554,7.031,1.0,10,10,approx
qdrant,250000,2,w1,231,7.321625,1.0,10,10,approx
qdrant,250000,2,w1,951,9.848084,1.0,10,10,approx
qdrant,250000,2,w1,885,7.331125,1.0,10,10,approx
qdrant,250000,2,w1,920,6.808708,1.0,10,10,approx
qdrant,250000,2,w1,431,5.694459,1.0,10,10,approx
qdrant,250000,2,w1,522,6.239875,1.0,10,10,approx
qdrant,250000,2,w1,679,7.314833,1.0,10,10,approx
qdrant,250000,2,w1,657,9.339,1.0,10,10,approx
qdrant,250000,2,w1,630,6.457042,1.0,10,10,approx
