engine,dataset_size,repetition,workload,query_rank,latency_ms,recall10,returned_count,candidate_count,execution_path
pg-hnsw,250000,1,w1,550,3.584958,1.0,10,,hnsw
pg-hnsw,250000,1,w1,729,3.245708,0.3,10,,hnsw
pg-hnsw,250000,1,w1,743,3.049417,1.0,10,,hnsw
pg-hnsw,250000,1,w1,274,2.953666,1.0,10,,hnsw
pg-hnsw,250000,1,w1,570,2.397375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,245,1.646708,1.0,10,,hnsw
pg-hnsw,250000,1,w1,293,2.548625,1.0,10,,hnsw
pg-hnsw,250000,1,w1,666,2.927375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,665,2.160417,1.0,10,,hnsw
pg-hnsw,250000,1,w1,945,3.637125,0.8,10,,hnsw
pg-hnsw,250000,1,w1,495,2.1,1.0,10,,hnsw
pg-hnsw,250000,1,w1,394,2.967541,0.9,10,,hnsw
pg-hnsw,250000,1,w1,243,2.473917,1.0,10,,hnsw
pg-hnsw,250000,1,w1,255,2.252042,1.0,10,,hnsw
pg-hnsw,250000,1,w1,726,3.469542,1.0,10,,hnsw
pg-hnsw,250000,1,w1,189,1.772042,1.0,10,,hnsw
pg-hnsw,250000,1,w1,151,3.334417,1.0,10,,hnsw
pg-hnsw,250000,1,w1,192,2.730583,0.5,10,,hnsw
pg-hnsw,250000,1,w1,161,1.992292,1.0,10,,hnsw
pg-hnsw,250000,1,w1,833,2.247667,0.5,10,,hnsw
pg-hnsw,250000,1,w1,673,2.45625,0.8,10,,hnsw
pg-hnsw,250000,1,w1,507,2.412875,1.0,10,,hnsw
pg-hnsw,250000,1,w1,129,3.039541,0.7,10,,hnsw
pg-hnsw,250000,1,w1,238,2.010292,0.9,10,,hnsw
pg-hnsw,250000,1,w1,260,2.6215,1.0,10,,hnsw
pg-hnsw,250000,1,w1,212,2.653041,1.0,10,,hnsw
pg-hnsw,250000,1,w1,208,2.341833,1.0,10,,hnsw
pg-hnsw,250000,1,w1,536,2.806,1.0,10,,hnsw
pg-hnsw,250000,1,w1,508,1.664375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,138,2.924584,0.9,10,,hnsw
pg-hnsw,250000,1,w1,442,2.980666,1.0,10,,hnsw
pg-hnsw,250000,1,w1,359,2.252084,1.0,10,,hnsw
pg-hnsw,250000,1,w1,955,2.272375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,494,2.291792,1.0,10,,hnsw
pg-hnsw,250000,1,w1,763,2.287542,0.7,10,,hnsw
pg-hnsw,250000,1,w1,520,5.690125,1.0,10,,hnsw
pg-hnsw,250000,1,w1,418,2.369292,1.0,10,,hnsw
pg-hnsw,250000,1,w1,661,2.395917,1.0,10,,hnsw
pg-hnsw,250000,1,w1,229,2.276792,1.0,10,,hnsw
pg-hnsw,250000,1,w1,231,2.11675,1.0,10,,hnsw
pg-hnsw,250000,1,w1,195,1.627958,1.0,10,,hnsw
pg-hnsw,250000,1,w1,896,2.76475,0.9,10,,hnsw
pg-hnsw,250000,1,w1,391,2.569125,1.0,10,,hnsw
pg-hnsw,250000,1,w1,113,2.627833,1.0,10,,hnsw
pg-hnsw,250000,1,w1,276,2.394333,1.0,10,,hnsw
pg-hnsw,250000,1,w1,935,1.743042,1.0,10,,hnsw
pg-hnsw,250000,1,w1,701,2.38075,1.0,10,,hnsw
pg-hnsw,250000,1,w1,723,2.131709,0.8,10,,hnsw
pg-hnsw,250000,1,w1,683,2.1325,1.0,10,,hnsw
pg-hnsw,250000,1,w1,560,1.894958,1.0,10,,hnsw
pg-hnsw,250000,1,w1,700,2.164417,1.0,10,,hnsw
pg-hnsw,250000,1,w1,716,1.755291,1.0,10,,hnsw
pg-hnsw,250000,1,w1,912,2.370459,1.0,10,,hnsw
pg-hnsw,250000,1,w1,258,1.84875,0.9,10,,hnsw
pg-hnsw,250000,1,w1,173,1.898458,1.0,10,,hnsw
pg-hnsw,250000,1,w1,638,2.636125,1.0,10,,hnsw
pg-hnsw,250000,1,w1,335,2.5065,1.0,10,,hnsw
pg-hnsw,250000,1,w1,503,1.901917,0.9,10,,hnsw
pg-hnsw,250000,1,w1,813,2.613459,1.0,10,,hnsw
pg-hnsw,250000,1,w1,406,2.652333,1.0,10,,hnsw
pg-hnsw,250000,1,w1,242,1.769042,1.0,10,,hnsw
pg-hnsw,250000,1,w1,137,1.885875,0.9,10,,hnsw
pg-hnsw,250000,1,w1,446,2.61,1.0,10,,hnsw
pg-hnsw,250000,1,w1,947,2.088791,1.0,10,,hnsw
pg-hnsw,250000,1,w1,506,2.5145,0.9,10,,hnsw
pg-hnsw,250000,1,w1,228,1.993459,1.0,10,,hnsw
pg-hnsw,250000,1,w1,342,2.629375,0.8,10,,hnsw
pg-hnsw,250000,1,w1,939,2.050834,1.0,10,,hnsw
pg-hnsw,250000,1,w1,705,1.984042,0.8,10,,hnsw
pg-hnsw,250000,1,w1,651,2.347333,1.0,10,,hnsw
pg-hnsw,250000,1,w1,944,2.612542,0.5,10,,hnsw
pg-hnsw,250000,1,w1,745,2.135333,1.0,10,,hnsw
pg-hnsw,250000,1,w1,422,2.415,1.0,10,,hnsw
pg-hnsw,250000,1,w1,443,2.428625,0.7,10,,hnsw
pg-hnsw,250000,1,w1,923,2.81,1.0,10,,hnsw
pg-hnsw,250000,1,w1,322,2.144459,1.0,10,,hnsw
pg-hnsw,250000,1,w1,569,1.706208,1.0,10,,hnsw
pg-hnsw,250000,1,w1,878,1.777125,1.0,10,,hnsw
pg-hnsw,250000,1,w1,882,2.141959,1.0,10,,hnsw
pg-hnsw,250000,1,w1,437,1.974834,1.0,10,,hnsw
pg-hnsw,250000,1,w1,510,2.562458,0.9,10,,hnsw
pg-hnsw,250000,1,w1,801,2.717041,1.0,10,,hnsw
pg-hnsw,250000,1,w1,136,2.517708,1.0,10,,hnsw
pg-hnsw,250000,1,w1,622,2.267916,1.0,10,,hnsw
pg-hnsw,250000,1,w1,249,1.73925,1.0,10,,hnsw
pg-hnsw,250000,1,w1,275,1.521875,1.0,10,,hnsw
pg-hnsw,250000,1,w1,626,2.56,1.0,10,,hnsw
pg-hnsw,250000,1,w1,447,2.042291,1.0,10,,hnsw
pg-hnsw,250000,1,w1,856,2.282458,0.9,10,,hnsw
pg-hnsw,250000,1,w1,286,1.833917,1.0,10,,hnsw
pg-hnsw,250000,1,w1,690,2.435375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,792,1.874209,1.0,10,,hnsw
pg-hnsw,250000,1,w1,843,1.839125,1.0,10,,hnsw
pg-hnsw,250000,1,w1,200,2.380084,1.0,10,,hnsw
pg-hnsw,250000,1,w1,426,2.420209,0.9,10,,hnsw
pg-hnsw,250000,1,w1,388,2.046833,1.0,10,,hnsw
pg-hnsw,250000,1,w1,684,2.035625,1.0,10,,hnsw
pg-hnsw,250000,1,w1,533,1.890417,1.0,10,,hnsw
pg-hnsw,250000,1,w1,710,2.148333,1.0,10,,hnsw
pg-hnsw,250000,1,w1,656,2.478416,0.9,10,,hnsw
pg-hnsw,250000,1,w1,688,2.41025,1.0,10,,hnsw
pg-hnsw,250000,1,w1,675,2.027667,1.0,10,,hnsw
pg-hnsw,250000,1,w1,262,3.987166,0.8,10,,hnsw
pg-hnsw,250000,1,w1,523,1.820791,1.0,10,,hnsw
pg-hnsw,250000,1,w1,473,3.086959,1.0,10,,hnsw
pg-hnsw,250000,1,w1,361,2.221875,1.0,10,,hnsw
pg-hnsw,250000,1,w1,610,2.470375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,490,1.823583,1.0,10,,hnsw
pg-hnsw,250000,1,w1,572,2.3475,1.0,10,,hnsw
pg-hnsw,250000,1,w1,221,2.308917,1.0,10,,hnsw
pg-hnsw,250000,1,w1,185,1.4805,1.0,10,,hnsw
pg-hnsw,250000,1,w1,706,2.08,1.0,10,,hnsw
pg-hnsw,250000,1,w1,128,1.951,1.0,10,,hnsw
pg-hnsw,250000,1,w1,501,2.826416,1.0,10,,hnsw
pg-hnsw,250000,1,w1,320,2.729458,1.0,10,,hnsw
pg-hnsw,250000,1,w1,619,1.868417,1.0,10,,hnsw
pg-hnsw,250000,1,w1,223,2.170958,0.9,10,,hnsw
pg-hnsw,250000,1,w1,288,5.14375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,966,2.911458,0.9,10,,hnsw
pg-hnsw,250000,1,w1,117,1.866958,1.0,10,,hnsw
pg-hnsw,250000,1,w1,540,2.267625,0.9,10,,hnsw
pg-hnsw,250000,1,w1,795,1.839875,0.9,10,,hnsw
pg-hnsw,250000,1,w1,370,2.928792,1.0,10,,hnsw
pg-hnsw,250000,1,w1,435,2.276583,1.0,10,,hnsw
pg-hnsw,250000,1,w1,733,2.044,1.0,10,,hnsw
pg-hnsw,250000,1,w1,973,2.129291,0.8,10,,hnsw
pg-hnsw,250000,1,w1,111,1.734458,1.0,10,,hnsw
pg-hnsw,250000,1,w1,197,2.485542,1.0,10,,hnsw
pg-hnsw,250000,1,w1,668,2.088291,1.0,10,,hnsw
pg-hnsw,250000,1,w1,334,2.565292,0.9,10,,hnsw
pg-hnsw,250000,1,w1,367,3.952792,1.0,10,,hnsw
pg-hnsw,250000,1,w1,551,2.45675,1.0,10,,hnsw
pg-hnsw,250000,1,w1,937,2.555209,1.0,10,,hnsw
pg-hnsw,250000,1,w1,135,2.959708,0.9,10,,hnsw
pg-hnsw,250000,1,w1,398,2.805333,0.9,10,,hnsw
pg-hnsw,250000,1,w1,873,1.978333,1.0,10,,hnsw
pg-hnsw,250000,1,w1,235,2.4085,1.0,10,,hnsw
pg-hnsw,250000,1,w1,990,3.085417,1.0,10,,hnsw
pg-hnsw,250000,1,w1,608,2.071667,1.0,10,,hnsw
pg-hnsw,250000,1,w1,725,1.660583,1.0,10,,hnsw
pg-hnsw,250000,1,w1,783,5.585583,0.8,10,,hnsw
pg-hnsw,250000,1,w1,323,1.988333,1.0,10,,hnsw
pg-hnsw,250000,1,w1,500,2.080375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,989,1.830709,1.0,10,,hnsw
pg-hnsw,250000,1,w1,557,2.399625,0.9,10,,hnsw
pg-hnsw,250000,1,w1,375,1.978875,1.0,10,,hnsw
pg-hnsw,250000,1,w1,616,2.532375,0.7,10,,hnsw
pg-hnsw,250000,1,w1,848,1.829167,1.0,10,,hnsw
pg-hnsw,250000,1,w1,383,2.319667,1.0,10,,hnsw
pg-hnsw,250000,1,w1,629,3.854166,0.8,10,,hnsw
pg-hnsw,250000,1,w1,147,2.988292,1.0,10,,hnsw
pg-hnsw,250000,1,w1,420,1.77,0.7,10,,hnsw
pg-hnsw,250000,1,w1,267,2.725833,0.9,10,,hnsw
pg-hnsw,250000,1,w1,826,2.80325,1.0,10,,hnsw
pg-hnsw,250000,1,w1,301,2.529708,1.0,10,,hnsw
pg-hnsw,250000,1,w1,975,2.678417,1.0,10,,hnsw
pg-hnsw,250000,1,w1,962,2.414959,0.9,10,,hnsw
pg-hnsw,250000,1,w1,754,2.9155,1.0,10,,hnsw
pg-hnsw,250000,1,w1,865,3.004542,0.9,10,,hnsw
pg-hnsw,250000,1,w1,931,3.073625,1.0,10,,hnsw
pg-hnsw,250000,1,w1,963,1.94,1.0,10,,hnsw
pg-hnsw,250000,1,w1,300,2.296667,1.0,10,,hnsw
pg-hnsw,250000,1,w1,907,2.345334,0.9,10,,hnsw
pg-hnsw,250000,1,w1,992,2.711,0.8,10,,hnsw
pg-hnsw,250000,1,w1,162,1.619375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,946,3.765917,0.9,10,,hnsw
pg-hnsw,250000,1,w1,836,2.318667,1.0,10,,hnsw
pg-hnsw,250000,1,w1,997,2.189542,1.0,10,,hnsw
pg-hnsw,250000,1,w1,482,2.26225,1.0,10,,hnsw
pg-hnsw,250000,1,w1,806,3.57025,0.9,10,,hnsw
pg-hnsw,250000,1,w1,621,2.181084,1.0,10,,hnsw
pg-hnsw,250000,1,w1,662,2.487625,1.0,10,,hnsw
pg-hnsw,250000,1,w1,146,1.650291,1.0,10,,hnsw
pg-hnsw,250000,1,w1,718,2.0085,1.0,10,,hnsw
pg-hnsw,250000,1,w1,266,1.901375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,789,2.752375,0.6,10,,hnsw
pg-hnsw,250000,1,w1,976,2.786583,1.0,10,,hnsw
pg-hnsw,250000,1,w1,901,2.217375,0.7,10,,hnsw
pg-hnsw,250000,1,w1,561,1.776458,1.0,10,,hnsw
pg-hnsw,250000,1,w1,578,1.941583,1.0,10,,hnsw
pg-hnsw,250000,1,w1,479,5.171708,1.0,10,,hnsw
pg-hnsw,250000,1,w1,982,2.892541,1.0,10,,hnsw
pg-hnsw,250000,1,w1,886,2.610917,1.0,10,,hnsw
pg-hnsw,250000,1,w1,108,2.00625,1.0,10,,hnsw
pg-hnsw,250000,1,w1,703,2.03975,0.8,10,,hnsw
pg-hnsw,250000,1,w1,887,1.8065,0.7,10,,hnsw
pg-hnsw,250000,1,w1,343,2.773875,1.0,10,,hnsw
pg-hnsw,250000,1,w1,627,2.370167,0.3,10,,hnsw
pg-hnsw,250000,1,w1,925,2.965959,0.9,10,,hnsw
pg-hnsw,250000,1,w1,478,2.910375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,513,2.46625,1.0,10,,hnsw
pg-hnsw,250000,1,w1,107,2.258792,1.0,10,,hnsw
pg-hnsw,250000,1,w1,205,3.618708,1.0,10,,hnsw
pg-hnsw,250000,1,w1,462,2.229375,1.0,10,,hnsw
pg-hnsw,250000,1,w1,419,4.737041,0.9,10,,hnsw
pg-hnsw,250000,1,w1,461,4.2265,1.0,10,,hnsw
pg-hnsw,250000,1,w1,812,2.6505,0.8,10,,hnsw
pg-hnsw,250000,1,w1,904,2.68225,0.8,10,,hnsw
pg-hnsw,250000,1,w1,193,2.175708,1.0,10,,hnsw
pg-hnsw,250000,1,w1,468,4.519208,1.0,10,,hnsw
pg-hnsw,250000,1,w1,810,2.20175,0.8,10,,hnsw
pg-hnsw,250000,1,w1,837,1.834792,1.0,10,,hnsw
pg-hnsw,250000,1,w1,682,3.968333,1.0,10,,hnsw
