engine,dataset_size,repetition,workload,query_rank,latency_ms,recall10,returned_count,candidate_count,execution_path
pg-diskann,250000,2,w1,633,8.423667,1.0,10,,diskann
pg-diskann,250000,2,w1,986,8.23925,1.0,10,,diskann
pg-diskann,250000,2,w1,746,8.747042,1.0,10,,diskann
pg-diskann,250000,2,w1,221,9.038125,1.0,10,,diskann
pg-diskann,250000,2,w1,328,8.178458,1.0,10,,diskann
pg-diskann,250000,2,w1,944,9.384042,0.9,10,,diskann
pg-diskann,250000,2,w1,731,6.956584,1.0,10,,diskann
pg-diskann,250000,2,w1,464,9.315,0.9,10,,diskann
pg-diskann,250000,2,w1,218,8.99725,1.0,10,,diskann
pg-diskann,250000,2,w1,165,8.830291,1.0,10,,diskann
pg-diskann,250000,2,w1,795,6.508542,1.0,10,,diskann
pg-diskann,250000,2,w1,895,8.472875,1.0,10,,diskann
pg-diskann,250000,2,w1,533,8.404458,1.0,10,,diskann
pg-diskann,250000,2,w1,463,6.620042,1.0,10,,diskann
pg-diskann,250000,2,w1,180,7.876709,1.0,10,,diskann
pg-diskann,250000,2,w1,470,5.996333,1.0,10,,diskann
pg-diskann,250000,2,w1,709,6.564583,1.0,10,,diskann
pg-diskann,250000,2,w1,551,7.240208,1.0,10,,diskann
pg-diskann,250000,2,w1,884,8.229542,1.0,10,,diskann
pg-diskann,250000,2,w1,240,7.786666,1.0,10,,diskann
pg-diskann,250000,2,w1,449,6.774833,1.0,10,,diskann
pg-diskann,250000,2,w1,400,7.556583,1.0,10,,diskann
pg-diskann,250000,2,w1,759,7.710834,0.9,10,,diskann
pg-diskann,250000,2,w1,734,8.323625,0.7,10,,diskann
pg-diskann,250000,2,w1,544,9.519917,1.0,10,,diskann
pg-diskann,250000,2,w1,366,8.183833,1.0,10,,diskann
pg-diskann,250000,2,w1,503,5.664208,0.9,10,,diskann
pg-diskann,250000,2,w1,390,8.107959,1.0,10,,diskann
pg-diskann,250000,2,w1,816,7.747,1.0,10,,diskann
pg-diskann,250000,2,w1,645,7.332167,1.0,10,,diskann
pg-diskann,250000,2,w1,266,6.476667,1.0,10,,diskann
pg-diskann,250000,2,w1,547,6.928917,1.0,10,,diskann
pg-diskann,250000,2,w1,972,10.795375,1.0,10,,diskann
pg-diskann,250000,2,w1,755,7.336584,1.0,10,,diskann
pg-diskann,250000,2,w1,321,7.600833,1.0,10,,diskann
pg-diskann,250000,2,w1,227,7.414542,1.0,10,,diskann
pg-diskann,250000,2,w1,954,8.953458,1.0,10,,diskann
pg-diskann,250000,2,w1,386,9.407708,1.0,10,,diskann
pg-diskann,250000,2,w1,670,7.057083,1.0,10,,diskann
pg-diskann,250000,2,w1,476,10.726084,1.0,10,,diskann
pg-diskann,250000,2,w1,316,7.267834,1.0,10,,diskann
pg-diskann,250000,2,w1,987,6.458125,1.0,10,,diskann
pg-diskann,250000,2,w1,362,5.856917,1.0,10,,diskann
pg-diskann,250000,2,w1,237,9.18475,1.0,10,,diskann
pg-diskann,250000,2,w1,894,10.367833,1.0,10,,diskann
pg-diskann,250000,2,w1,367,8.782125,1.0,10,,diskann
pg-diskann,250000,2,w1,671,7.191834,0.9,10,,diskann
pg-diskann,250000,2,w1,800,7.787125,1.0,10,,diskann
pg-diskann,250000,2,w1,867,8.963459,0.9,10,,diskann
pg-diskann,250000,2,w1,611,5.340583,1.0,10,,diskann
pg-diskann,250000,2,w1,158,6.850417,1.0,10,,diskann
pg-diskann,250000,2,w1,823,8.100791,1.0,10,,diskann
pg-diskann,250000,2,w1,715,6.024084,1.0,10,,diskann
pg-diskann,250000,2,w1,819,6.182125,1.0,10,,diskann
pg-diskann,250000,2,w1,985,5.328417,1.0,10,,diskann
pg-diskann,250000,2,w1,236,8.684083,1.0,10,,diskann
pg-diskann,250000,2,w1,382,5.990375,1.0,10,,diskann
pg-diskann,250000,2,w1,705,5.423375,0.8,10,,diskann
pg-diskann,250000,2,w1,901,8.274625,0.9,10,,diskann
pg-diskann,250000,2,w1,907,7.388042,1.0,10,,diskann
pg-diskann,250000,2,w1,809,9.260709,1.0,10,,diskann
pg-diskann,250000,2,w1,687,7.818,0.6,10,,diskann
pg-diskann,250000,2,w1,672,5.436208,1.0,10,,diskann
pg-diskann,250000,2,w1,203,5.85575,1.0,10,,diskann
pg-diskann,250000,2,w1,517,7.360958,1.0,10,,diskann
pg-diskann,250000,2,w1,121,7.786375,1.0,10,,diskann
pg-diskann,250000,2,w1,704,8.540417,1.0,10,,diskann
pg-diskann,250000,2,w1,940,7.359916,1.0,10,,diskann
pg-diskann,250000,2,w1,864,6.225459,1.0,10,,diskann
pg-diskann,250000,2,w1,851,5.818333,0.9,10,,diskann
pg-diskann,250000,2,w1,294,6.047625,1.0,10,,diskann
pg-diskann,250000,2,w1,724,9.829375,0.9,10,,diskann
pg-diskann,250000,2,w1,161,6.365209,1.0,10,,diskann
pg-diskann,250000,2,w1,979,8.733875,0.9,10,,diskann
pg-diskann,250000,2,w1,931,6.334958,1.0,10,,diskann
pg-diskann,250000,2,w1,930,9.695,1.0,10,,diskann
pg-diskann,250000,2,w1,262,8.117666,1.0,10,,diskann
pg-diskann,250000,2,w1,974,5.213667,1.0,10,,diskann
pg-diskann,250000,2,w1,230,8.621125,1.0,10,,diskann
pg-diskann,250000,2,w1,625,7.303542,1.0,10,,diskann
pg-diskann,250000,2,w1,675,6.199875,1.0,10,,diskann
pg-diskann,250000,2,w1,419,7.95275,0.9,10,,diskann
pg-diskann,250000,2,w1,344,6.379208,0.8,10,,diskann
pg-diskann,250000,2,w1,812,6.525833,1.0,10,,diskann
pg-diskann,250000,2,w1,921,8.137958,1.0,10,,diskann
pg-diskann,250000,2,w1,958,8.521708,1.0,10,,diskann
pg-diskann,250000,2,w1,849,6.896791,1.0,10,,diskann
pg-diskann,250000,2,w1,186,9.168333,1.0,10,,diskann
pg-diskann,250000,2,w1,857,6.359416,1.0,10,,diskann
pg-diskann,250000,2,w1,697,5.017375,1.0,10,,diskann
pg-diskann,250000,2,w1,786,8.838083,1.0,10,,diskann
pg-diskann,250000,2,w1,855,7.018,1.0,10,,diskann
pg-diskann,250000,2,w1,350,8.454167,1.0,10,,diskann
pg-diskann,250000,2,w1,588,8.933416,0.7,10,,diskann
pg-diskann,250000,2,w1,530,10.116792,0.9,10,,diskann
pg-diskann,250000,2,w1,916,7.199708,1.0,10,,diskann
pg-diskann,250000,2,w1,767,6.988666,1.0,10,,diskann
pg-diskann,250000,2,w1,311,8.122916,1.0,10,,diskann
pg-diskann,250000,2,w1,922,8.355041,1.0,10,,diskann
pg-diskann,250000,2,w1,393,9.090791,1.0,10,,diskann
pg-diskann,250000,2,w1,681,7.90425,1.0,10,,diskann
pg-diskann,250000,2,w1,134,8.008083,1.0,10,,diskann
pg-diskann,250000,2,w1,415,7.769542,1.0,10,,diskann
pg-diskann,250000,2,w1,641,6.792416,1.0,10,,diskann
pg-diskann,250000,2,w1,437,8.881167,1.0,10,,diskann
pg-diskann,250000,2,w1,111,7.882833,1.0,10,,diskann
pg-diskann,250000,2,w1,554,8.110625,1.0,10,,diskann
pg-diskann,250000,2,w1,231,7.808459,1.0,10,,diskann
pg-diskann,250000,2,w1,951,6.741458,1.0,10,,diskann
pg-diskann,250000,2,w1,885,7.843583,1.0,10,,diskann
pg-diskann,250000,2,w1,920,5.740041,1.0,10,,diskann
pg-diskann,250000,2,w1,431,5.408083,1.0,10,,diskann
pg-diskann,250000,2,w1,522,7.845959,1.0,10,,diskann
pg-diskann,250000,2,w1,679,8.963125,1.0,10,,diskann
pg-diskann,250000,2,w1,657,7.325083,1.0,10,,diskann
pg-diskann,250000,2,w1,630,6.856875,1.0,10,,diskann
pg-diskann,250000,2,w1,181,10.279166,1.0,10,,diskann
pg-diskann,250000,2,w1,660,7.223209,1.0,10,,diskann
pg-diskann,250000,2,w1,428,9.759542,1.0,10,,diskann
pg-diskann,250000,2,w1,927,16.37275,1.0,10,,diskann
pg-diskann,250000,2,w1,827,7.673375,1.0,10,,diskann
pg-diskann,250000,2,w1,775,11.0675,1.0,10,,diskann
pg-diskann,250000,2,w1,228,5.89125,1.0,10,,diskann
pg-diskann,250000,2,w1,928,20.01275,1.0,10,,diskann
pg-diskann,250000,2,w1,557,7.403125,1.0,10,,diskann
