engine,dataset_size,repetition,workload,query_rank,latency_ms,recall10,returned_count,candidate_count,execution_path
qdrant,100000,3,w1,423,4.854709,1.0,10,10,approx
qdrant,100000,3,w1,122,7.187625,1.0,10,10,approx
qdrant,100000,3,w1,706,7.033958,1.0,10,10,approx
qdrant,100000,3,w1,418,8.325333,1.0,10,10,approx
qdrant,100000,3,w1,908,5.127375,1.0,10,10,approx
qdrant,100000,3,w1,642,5.379916,1.0,10,10,approx
qdrant,100000,3,w1,515,5.010833,1.0,10,10,approx
qdrant,100000,3,w1,225,4.224375,1.0,10,10,approx
qdrant,100000,3,w1,176,4.471,1.0,10,10,approx
qdrant,100000,3,w1,644,4.191291,1.0,10,10,approx
qdrant,100000,3,w1,576,4.219375,0.8,10,10,approx
qdrant,100000,3,w1,785,5.0335,0.6,10,10,approx
qdrant,100000,3,w1,431,4.544458,1.0,10,10,approx
qdrant,100000,3,w1,415,4.453666,1.0,10,10,approx
qdrant,100000,3,w1,508,4.986792,1.0,10,10,approx
qdrant,100000,3,w1,248,5.579583,1.0,10,10,approx
qdrant,100000,3,w1,522,5.727833,1.0,10,10,approx
qdrant,100000,3,w1,301,6.708917,1.0,10,10,approx
qdrant,100000,3,w1,694,7.206375,0.9,10,10,approx
qdrant,100000,3,w1,711,5.798333,1.0,10,10,approx
qdrant,100000,3,w1,227,6.366125,1.0,10,10,approx
qdrant,100000,3,w1,880,5.164041,0.9,10,10,approx
qdrant,100000,3,w1,701,5.726333,1.0,10,10,approx
qdrant,100000,3,w1,113,5.15125,1.0,10,10,approx
qdrant,100000,3,w1,656,4.992583,1.0,10,10,approx
qdrant,100000,3,w1,899,5.855958,1.0,10,10,approx
qdrant,100000,3,w1,351,6.491417,0.9,10,10,approx
qdrant,100000,3,w1,620,5.0795,1.0,10,10,approx
qdrant,100000,3,w1,792,4.879875,1.0,10,10,approx
qdrant,100000,3,w1,492,5.100209,1.0,10,10,approx
qdrant,100000,3,w1,802,5.546,1.0,10,10,approx
qdrant,100000,3,w1,328,5.692625,0.9,10,10,approx
qdrant,100000,3,w1,131,5.497542,1.0,10,10,approx
qdrant,100000,3,w1,445,5.119416,1.0,10,10,approx
qdrant,100000,3,w1,739,4.831917,1.0,10,10,approx
qdrant,100000,3,w1,413,5.309833,1.0,10,10,approx
qdrant,100000,3,w1,950,4.847917,1.0,10,10,approx
qdrant,100000,3,w1,458,4.842458,1.0,10,10,approx
qdrant,100000,3,w1,427,5.052292,0.9,10,10,approx
qdrant,100000,3,w1,505,5.273417,0.9,10,10,approx
qdrant,100000,3,w1,134,5.0185,0.8,10,10,approx
qdrant,100000,3,w1,635,5.660042,1.0,10,10,approx
qdrant,100000,3,w1,961,6.682791,1.0,10,10,approx
qdrant,100000,3,w1,949,5.426125,1.0,10,10,approx
qdrant,100000,3,w1,173,5.945959,0.7,10,10,approx
qdrant,100000,3,w1,546,9.960708,1.0,10,10,approx
qdrant,100000,3,w1,915,6.551917,1.0,10,10,approx
qdrant,100000,3,w1,700,5.105083,1.0,10,10,approx
qdrant,100000,3,w1,203,5.101417,1.0,10,10,approx
qdrant,100000,3,w1,396,5.445208,1.0,10,10,approx
qdrant,100000,3,w1,422,5.685292,1.0,10,10,approx
qdrant,100000,3,w1,536,5.113542,1.0,10,10,approx
qdrant,100000,3,w1,793,5.177625,1.0,10,10,approx
qdrant,100000,3,w1,368,5.180875,1.0,10,10,approx
qdrant,100000,3,w1,608,5.205834,1.0,10,10,approx
qdrant,100000,3,w1,715,5.226916,1.0,10,10,approx
qdrant,100000,3,w1,895,6.377541,1.0,10,10,approx
qdrant,100000,3,w1,627,5.230708,1.0,10,10,approx
qdrant,100000,3,w1,809,5.643458,1.0,10,10,approx
qdrant,100000,3,w1,638,5.044875,1.0,10,10,approx
qdrant,100000,3,w1,794,4.988875,1.0,10,10,approx
qdrant,100000,3,w1,387,5.462833,1.0,10,10,approx
qdrant,100000,3,w1,406,5.790541,1.0,10,10,approx
qdrant,100000,3,w1,993,4.378917,1.0,10,10,approx
qdrant,100000,3,w1,363,4.86,1.0,10,10,approx
qdrant,100000,3,w1,657,3.961792,1.0,10,10,approx
qdrant,100000,3,w1,317,6.026708,1.0,10,10,approx
qdrant,100000,3,w1,671,3.879542,1.0,10,10,approx
qdrant,100000,3,w1,691,5.231708,1.0,10,10,approx
qdrant,100000,3,w1,755,5.094792,1.0,10,10,approx
qdrant,100000,3,w1,798,4.602292,1.0,10,10,approx
qdrant,100000,3,w1,851,4.812708,1.0,10,10,approx
qdrant,100000,3,w1,955,4.895584,1.0,10,10,approx
qdrant,100000,3,w1,494,5.086667,0.9,10,10,approx
qdrant,100000,3,w1,874,5.038916,1.0,10,10,approx
qdrant,100000,3,w1,486,5.175625,1.0,10,10,approx
qdrant,100000,3,w1,562,5.846959,1.0,10,10,approx
qdrant,100000,3,w1,316,4.397958,1.0,10,10,approx
qdrant,100000,3,w1,401,4.581417,1.0,10,10,approx
qdrant,100000,3,w1,290,5.088,1.0,10,10,approx
qdrant,100000,3,w1,746,6.208167,1.0,10,10,approx
qdrant,100000,3,w1,520,5.345541,1.0,10,10,approx
qdrant,100000,3,w1,481,4.877125,1.0,10,10,approx
qdrant,100000,3,w1,319,4.989,1.0,10,10,approx
qdrant,100000,3,w1,539,6.099167,1.0,10,10,approx
qdrant,100000,3,w1,769,6.085959,1.0,10,10,approx
qdrant,100000,3,w1,988,7.640083,1.0,10,10,approx
qdrant,100000,3,w1,407,6.419083,1.0,10,10,approx
qdrant,100000,3,w1,927,6.3565,0.9,10,10,approx
qdrant,100000,3,w1,314,6.285375,1.0,10,10,approx
qdrant,100000,3,w1,605,5.898375,1.0,10,10,approx
qdrant,100000,3,w1,559,5.50975,0.9,10,10,approx
qdrant,100000,3,w1,956,6.27225,1.0,10,10,approx
qdrant,100000,3,w1,529,7.114917,0.8,10,10,approx
qdrant,100000,3,w1,129,4.764375,0.7,10,10,approx
qdrant,100000,3,w1,578,5.080709,1.0,10,10,approx
qdrant,100000,3,w1,718,5.61975,1.0,10,10,approx
qdrant,100000,3,w1,738,4.874208,1.0,10,10,approx
qdrant,100000,3,w1,877,5.251583,1.0,10,10,approx
qdrant,100000,3,w1,284,6.563041,1.0,10,10,approx
qdrant,100000,3,w1,321,6.5375,1.0,10,10,approx
qdrant,100000,3,w1,856,6.537792,1.0,10,10,approx
qdrant,100000,3,w1,474,5.684416,1.0,10,10,approx
qdrant,100000,3,w1,375,4.642583,1.0,10,10,approx
qdrant,100000,3,w1,541,6.93175,0.7,10,10,approx
qdrant,100000,3,w1,893,5.276459,1.0,10,10,approx
qdrant,100000,3,w1,360,7.582917,1.0,10,10,approx
qdrant,100000,3,w1,148,8.500667,0.9,10,10,approx
qdrant,100000,3,w1,859,5.841708,1.0,10,10,approx
qdrant,100000,3,w1,349,7.472208,0.9,10,10,approx
qdrant,100000,3,w1,714,5.24425,0.9,10,10,approx
qdrant,100000,3,w1,986,5.867292,1.0,10,10,approx
qdrant,100000,3,w1,298,5.611917,1.0,10,10,approx
qdrant,100000,3,w1,537,8.872708,0.8,10,10,approx
qdrant,100000,3,w1,217,9.100083,0.9,10,10,approx
qdrant,100000,3,w1,172,8.664583,1.0,10,10,approx
qdrant,100000,3,w1,262,8.813917,0.8,10,10,approx
qdrant,100000,3,w1,834,8.12425,1.0,10,10,approx
qdrant,100000,3,w1,965,12.741791,1.0,10,10,approx
qdrant,100000,3,w1,853,10.735458,0.7,10,10,approx
qdrant,100000,3,w1,641,11.798167,1.0,10,10,approx
qdrant,100000,3,w1,501,12.473958,1.0,10,10,approx
qdrant,100000,3,w1,452,8.997792,0.9,10,10,approx
qdrant,100000,3,w1,655,9.507208,1.0,10,10,approx
qdrant,100000,3,w1,903,14.687667,0.9,10,10,approx
qdrant,100000,3,w1,983,12.436625,1.0,10,10,approx
qdrant,100000,3,w1,747,12.969375,1.0,10,10,approx
qdrant,100000,3,w1,130,17.387875,1.0,10,10,approx
qdrant,100000,3,w1,588,8.931,0.9,10,10,approx
qdrant,100000,3,w1,613,9.319917,1.0,10,10,approx
qdrant,100000,3,w1,432,9.4255,1.0,10,10,approx
qdrant,100000,3,w1,684,13.250375,1.0,10,10,approx
qdrant,100000,3,w1,336,9.061959,1.0,10,10,approx
qdrant,100000,3,w1,881,10.545958,1.0,10,10,approx
qdrant,100000,3,w1,307,8.89875,1.0,10,10,approx
qdrant,100000,3,w1,239,8.807375,1.0,10,10,approx
qdrant,100000,3,w1,179,13.19425,1.0,10,10,approx
qdrant,100000,3,w1,488,8.965875,1.0,10,10,approx
qdrant,100000,3,w1,535,14.772625,1.0,10,10,approx
qdrant,100000,3,w1,911,10.954125,1.0,10,10,approx
qdrant,100000,3,w1,630,10.374084,1.0,10,10,approx
qdrant,100000,3,w1,274,12.458,1.0,10,10,approx
qdrant,100000,3,w1,108,9.297416,1.0,10,10,approx
qdrant,100000,3,w1,435,9.819334,1.0,10,10,approx
qdrant,100000,3,w1,464,14.232708,1.0,10,10,approx
qdrant,100000,3,w1,858,9.542958,1.0,10,10,approx
qdrant,100000,3,w1,470,10.851125,1.0,10,10,approx
qdrant,100000,3,w1,544,10.069167,1.0,10,10,approx
qdrant,100000,3,w1,380,9.209333,0.9,10,10,approx
qdrant,100000,3,w1,264,5.823333,1.0,10,10,approx
qdrant,100000,3,w1,249,5.499208,1.0,10,10,approx
